address,spot_hype
0x83b6d032c91c43a0f9a9647603ec921f292fb5a4,1.01553599
0x5ea7015dc6a99e18ed52dc8e844006735791b4be,1.0154753
0xa49aa0794f6ffb878584722b2685a2c2d02106da,1.01516568
0xc9b05c53a795e41de9bff3246c1a69a3cc33be38,1.01515719
0xd32da35c3abe76a41de5439007cf1fca45762d9b,1.01470281
0x1331560e76aba4f42b406d4ddc95c510d723f2d8,1.01449566
0xbb567c0544be4b148abe5a6f8769134a04f35c8a,1.01447227
0x598677758cec3be79a6637af13e75999fdd9333c,1.0144593
0x6ff083aec645ddb1555f4388581c63927e03b323,1.0142513
0x6668b857c9fa14d7850fbd151c69324d94f038d8,1.01421291
0x061c1ddd779e3d6984d9bdc5e9bcfa2c5bf29d18,1.01399785
0x1947d86072297b4aa08242f617eb7cf10d0f5197,1.01397796
0x5f9b0c929093929648a22a81534608e3dfaf20cd,1.01367556
0x91cdf7a34ecae2fa3b9894753707ab5bcfbfe53d,1.01364848
0x88004a0f6e7dfc2ef21c49b614eb0a3569e29525,1.01352017
0x0f7795a283a92dd41e9fa1675ef8b527305270ab,1.01350125
0x596aa6f2f32942128f9468b55e1ee11b9cbd2915,1.01345287
0x2f2a572f93be4a7b2ea10fef5c01f179c36616da,1.01340939
0xd63316b93c2f610055d04349788800a58836e055,1.01312722
0x53e55551ead92e94317193735a0152127f76e528,1.01308838
0x2532c2a782b0fad6e6b3969de0c8e0ea83fce76d,1.01308313
0xbddbf6cdb8f5615512e62753226ba70d68eb8988,1.01300052
0x01c2e1b68de509eeb3b900a752d134cb62442176,1.01296556
0x753710f2d18b761a4bd7fcd0b46d4ea4d2cb6139,1.01264578
0xf587c3cfd9f3cb71c13100303093815edc378fab,1.01258461
0x83b92fdad14a3050e4d127fec1a6d65c9bba9ba7,1.01252777
0xd66a63b4d938cf19ae7006109a37f3bb357dbe96,1.01250394
0x268eed901b99b74a6dd7c49667e9d07bbc5b122c,1.01250207
0x01516621103e59549cd1ed01cfac9ded471f091a,1.01228601
0xa8b7c774766f733172c03f1b545a6a8ec1ff3759,1.01225491
0xffd11f63a4d651edbb4135e9dc41346ab50410bc,1.01224601
0x35e6693fbbd637642e1a9f31c4e3b4c807cd068a,1.01220982
0x1fd06f7404f984dc3ecee7ab2aec8810349d87a3,1.01207291
0xa8d3ece720bc8bc9861de550587c98bd62e016d8,1.01186754
0xc8aceed0213ec885ab0ef6e450993e13f52fac55,1.01177114
0x83aa37653a7c9811db4d558e21be4d6b3315250a,1.01157141
0xbb5fc942784f47c6e7f7b7c2a84fe36bf080bb8a,1.01142866
0xcdbdae3693318e335a2f13b5799276db299919d8,1.01127196
0x595214f1992a4bf33d5f0fe74929c2b60e612ff2,1.01123127
0xcb2277c530ff456a446a68ae804b04378414be97,1.01111683
0x02ac869fe47f843b6f6c21aa8fbd65f181040881,1.01109113
0xd29279892980c93a50159f3b906692d088abdd1a,1.01105604
0x3caeb5fd30d973965a40f470120e5aef3455dedb,1.01105604
0x044a23bdeb9ceabf36d191d535052ff4c75f1281,1.01095975
0x06439dc5e068b473c0f2fb1933af7962a42b31c1,1.01092449
0x6670ffac52ad83e2db6f689d40928abc297aacf8,1.0109182
0x853839b5c2ca2c66f0ed1413ee6aee4a2958bb85,1.01088461
0x1728c7b478cfb433956bea0cc69586f34371b9e2,1.01083636
0x58ad870d9385865a02c8a98229cab603186009e1,1.01081245
0xb916e8a5ec168513ad05deb9f60e4fed11ecc546,1.01079569
0xac39a3cb5a6f27a28b3f4e37fea2d82f9fc7d6bf,1.01077683
0xe761b050292454ee337628c3eced91289b1ea916,1.01075155
0x8b20fce112bd5c47ab0206565907f687b6fb47ea,1.01075155
0x7ba170cdbcfab747b3268cb40ab33f369d99e8de,1.01075155
0x3cda05f33793f06a9bcc2da76132f70b941fb492,1.01075155
0x27f9a7cf60d46a8bdda27dd2ee2c47f6d2716b45,1.01075155
0xe2ea463b718c13d00435f5aab0e5fb91f243cd82,1.01072251
0xd04ae0f82c8130c99ff96b39759be585e98bfaa3,1.01069065
0xa9e5aed20729c133d0db4e36676d5d765f8e06cf,1.01069065
0x1be5df58b90bb6af08d9d8ba5f4702009f906cae,1.01069065
0x0e8d7c70c93cce4858346ce2d5afe5108c484834,1.01069065
0xe204945e101df859cbd00e100f35d7fcc63ae9be,1.01064365
0x0d385ba9fae63af82b68401ce688d200ef5af599,1.01056988
0x80f5d90935d86077bb2d50df8fa30eb96e0623ef,1.01044701
0x8d6d9cdfead7599a349fc231350cabf48f205f72,1.0104166
0x8a6bfcae15e729fd1440574108437dea281a9b3e,1.01039984
0x9627294ffff1abe27f8dc36c8347844b64ded914,1.01034178
0x24c159ef8273d80be985dc4b467cf03682d1be70,1.01033134
0x92523d8716653b204627643e8e8a42a7bec01a7e,1.0102382
0x2607096a3b1915f0a9db7d5c365f2d51841bd041,1.01023748
0x7ec80c17bf346c8256bbc9ca254b2f590f5d7420,1.01017431
0x50278b8d7884d0a3edcb86ddb5a9ceddc8033470,1.01000001
0xfc6985bece0d96d95085ab14a010c8b8ccf5889a,1.01
0xe33686914f8a0fb09af74183f9c5f5229ba0b869,1.01
0xe192411250513fed69d78acc8e0f69e7fd4fcdd2,1.01
0xcc65790c86a29cd054e2086a8af7b7f429556ee7,1.01
0xcbdc12afe5ffd185074c550b5160fc90b07267a1,1.01
0xb8500f23329ded39ec6c108f2aff9d3b69345951,1.01
0xabd2df0b077da8f6815c3164cb01f17ca0358246,1.01
0xa866cc6f74b61187efe6fb584486d31f78ee77fd,1.01
0xa7e1aa94318e77ac1764d0b0b95d34ebd2100e6f,1.01
0x9947acd7e0b52c5b4a69dee2da11733fee8cb16d,1.01
0x906352df764e5e2174172453152959ae275ac5d8,1.01
0x83cb52e53645cf21993261f3583c9e0aee1de2ec,1.01
0x83be0c6c2e76dad725c3ccb18fbba40b0b0122b3,1.01
0x831b764cbd184eabc881fc21abcce989c4e846f7,1.01
0x6f35730ee237dc6baa33cab585f2b457ce77fda1,1.01
0x5c791c16a2146d4470249a52b329a9057220a2a2,1.01
0x591cada5d9265875490864365ec8a3078dc7c358,1.01
0x55a2cc1967dadd1d9fdc9c697293f9ad8a2f2758,1.01
0x51aac4f5d2cbdba2fb6bb6478a6eb3fe4cf5b419,1.01
0x4b6044c910ee492965329c52f95f4fcab2be5fef,1.01
0x4a8b2e9c2efada173857000d0df174512f8d53d3,1.01
0x3b98b358a37266d9273c2c3618da22486e40f525,1.01
0x3968551b63478017b3e025e6944ba76bfaed366c,1.01
0x1be8e1dea97a43bb83b5b90009085ceb4751e396,1.01
0x152d8b0050cbdb4198283cc427dc2aff21560567,1.01
0x0a9e24d2297c1d3458cbd1042563ee9bae8cabe1,1.01
0x042ced54ab45bfb9fa0872674058eaa3f823352a,1.01
0xcdd79e12c3ed222578d50533fc7fc6fcf10d8873,1.00998
0x653a2cf2e8af960b666656c61fc1bd116872e4fd,1.00998
0x19c665c32b88c068229e9f717e8f19617203db0b,1.00998
0xec3c19b21aafd2fc0306e5ff8ad547c0174e2012,1.00996
0x747368332d5b52cb65e6fcfc0473f1287f9c36ed,1.00994001
0xa855f22b8e316afb0b21f167dac8e851f82e9e7d,1.00990901
0x151f0d59b06bc7b1b7523576eaa5efe2e340d2f2,1.00990564
0xdbaf85def227ad39e8c158affc518338fe51a23c,1.00990312
0x830e59da09ee776b715064b475f7bf0cc4b644cb,1.00990309
0x6d61994987b911bf17de6d45d1dae93c70daf5a3,1.0099
0xe44fee5cce8e7d821e071d725df8c45351f6285b,1.00989903
0x5b40da8235344712d6ee3a915cb80fbd1b9be424,1.00988923
0xae0b1b81f0df3f9160a13d6e119bbb579b56d1d0,1.00987965
0x3161dcb17c7beaf05f23cdd6b8655ef6e9d4d26c,1.00987713
0x4899836f6a11948fa24cb0c9db97ed8c6b87b00c,1.00985941
0x46ad378ceaf73a102f731ec139370ce3c6f12a2e,1.00980182
0x2a8bc52e08b578bab639849e3a5041171e9b1279,1.00979572
0x8c580556fdb1f57853e49f409ae9b89f7658e7a2,1.00978786
0xbdfaf011bfb1a0c8bdce7fa2add4e3aab635c909,1.00978301
0x56b87f093663941537b34d56fda022dfd20967c4,1.00974458
0xcb0d36527997e64aabfbf522beda4c84aabe838f,1.00971181
0x19a16f341d8277af28069234f2d613db014f7e34,1.0096607
0x55d3445132602b95591ae9493d06089c3ebd2db2,1.00966069
0x0084592d91d29b0472fb9b6370041c281a8f6262,1.00966069
0xeca80f9047ebccd4da6a7c4d839dca6670e98783,1.00966068
0x0564eb6cd19ca901ae5d70b26a896a5e24859f3f,1.00966067
0x02e9983640704881be72792943eee53593e42792,1.00966066
0x4ef7c0b9a2c020dc70e79ff052c5217c1dfcc166,1.00966005
0x2ac7dc4813c3bd12252b69365d2f46231e3f2743,1.00965575
0x924d9d9455f1e88da3109efd1c248674102145e6,1.00965484
0x196adb50237e40cff9b280c9dd5e3a001374b094,1.00964656
0x6cd091e2690e4cfb2c5434d0f88082332aa73f76,1.00964655
0x8aff9db5954076261415719890de16c5114784cb,1.00964653
0x4224d10d02da42953dc7aebb93e2080504b3182f,1.00964653
0x282c0247a8881731b3f8b981b8f6a92f88631de1,1.00964653
0x07f2ee0f3e5794712bbb409c85698c164da97629,1.00964653
0xf002dc7b52a294d50be227514a80b4ef423e0ba6,1.00964652
0xd01a0bca6c15ec0aeb344b959766282d649fb620,1.00964652
0x721403b2988f4d8add8125e05ea5129206ac17d2,1.00964652
0xf881795925968ca2adaac46ff43c92be16270598,1.00964651
0x25ffe3b164810ad620ac041c7c2a7fe9b82ef1b3,1.00964651
0x5f6f7cb33298a9442ecd1219f42dc4d64a022655,1.00963604
0xb007d77aa7c7cff6828e5a66f4f2657d748dfbda,1.00961601
0xe99094a167a1a72355a2b2e4765b4d170b5e6a54,1.00961217
0x162d05056d8df6c9bc460f1de3d844ab8a6f2192,1.00961217
0x11414f2808dde98c2695b090160e5719e15efeda,1.00961217
0x2ec5f4fd37931b813e1dda64a767ce19ebb7f9fb,1.00957501
0x717c55c0e09fb791d101a833678c4a6ed0815ef0,1.0095375
0xf844cad40c90d1d8ed5b051a1aa093801b881fd5,1.00948817
0xc1ec2e15fecd6ba91b03f61a99b7d643a910cf32,1.00945842
0xf578e4bc48d03f2b7ff261e24704d69eeea113be,1.0094509
0x8ca0e16ca885835668d2de340b70e8befe0dd792,1.00939872
0x381ca29686200d77122b0bc447ea708fd0e1c06f,1.00939771
0x22780ef8b9360906fb45ab3f292783eb043a8f85,1.00938769
0xc1bd21ecd832ef3c3b1a393a0d66dd2b92c0a944,1.0093676
0x97d73df3f653973772d999db438096633958cea6,1.00936651
0xbb39d8214173e594d607430af53796d877509ed3,1.00933473
0x89002f91278583ab21fa0a849d90fd0403377c5e,1.00933147
0xdef47db0572278d2606cf070e8f8d1bafbe005cd,1.00932802
0xf9d359357f34b479bbd7d16488a6d16ae981e168,1.00932469
0xee37614c7090a134f9433a15ffbf9b9d208ef8de,1.00932129
0xc3e3a0b67f7db4ede983b78d8cccce2e4025cf16,1.00932129
0xabf9e13e311917c6041625b17acea4ee4e913fb1,1.00932129
0xa2e9896176d82458b63fd496323b22ccd60b5a00,1.00932129
0x370e22b7e1414f6f8f820350091f7b55407bd51d,1.00932129
0x025e545e693cfeb629bb5b7be72fea50fa772774,1.00931147
0xecdc2ebebd4203ac266d42b51a8980353d18f31f,1.00929301
0xea6f4f04d28c98eebb875658291db28e296aa08a,1.00929301
0xd6b6d68c96cd7175401c19a71cddffae0e7c0160,1.00929301
0xc9ce5a498eb23e6737041ee39058f9fb31483b4d,1.00929301
0xc834851e5ebb013b4e98e03b5e2c9987c4cc5766,1.00929301
0xc0e16883937b1f8315808d93fcd5dc801ce6a820,1.00929301
0x9cae96de4a0b8d686c2ee0362725a46df1e2416e,1.00929301
0x8ea5f54f5f9cd02bcebf4ae7c9f01e25b1922a7e,1.00929301
0x157937c86f71dbd2bdc79a28377145f97acbacbe,1.00929301
0x145c36589a73e86ce8ebc0a635ea11dde357c97e,1.00929301
0x0839e8d256bf956923c282c93e4f7ddd67fcb07a,1.00929301
0x026bd00dcec982b5539f58967d08e6091f5855dc,1.00929301
0xe92a3b1c58ccecea3cd44b50e4bab52d33130c5d,1.009293
0x29ea9caaa1973145e4dfd339a3e92e96b6388541,1.009293
0x20c89b353bb51b0e104abfbff60a6b1389cad1bd,1.009293
0xc8bcc7572d7d974f99dabe7a09238ebbbe5e2808,1.00925409
0x3ed08a777a1b087f8bc73ca94b14ba64ab8368e2,1.00924228
0xbd531c493254241ed8a26e1290aac381de9e1065,1.00923867
0xaecac9f39c5808f6a9f0938e644dcbb4db8c6580,1.00923482
0x1be8167f467bba1b7db35d0672f7e6a58f3e558c,1.00919188
0xba63e2206d0c51fd7a146f43f9d3308dea35761f,1.00918101
0xc41ab2bef4e8a17d8e2089ee7a6aa25e4c640620,1.00917201
0xb03e09eac397623b4803ed50b447a1c6add4c88d,1.00914987
0x638bcbe5936fe657e402657308172df989a81897,1.00914384
0x236cf2288ee1b68cb237f124400d11021c70ca7b,1.00911671
0x37618b4b51283577b39d5e30cbbd71ddc5980bbb,1.00911266
0x499cc892cef2db0dabeffd7d189035acab853fea,1.009104
0xfd194ac49906b1a765d5a62cb09b995c26f340c5,1.00910336
0xa74e4535d23ba49420623e9c37be448de605895b,1.00909701
0x5de75937ff974f20f5f5849dcbdf12771fe5444c,1.0090834
0x544affb3a112cb3116a84b408574d40f213a2aee,1.00908301
0x34bd939a3b202d0657cdf9a8a4d40fde37e7a6a9,1.00906091
0xc22e97801ed1aa3cfbbb40b251773d8917249a82,1.00905031
0x60343ced716e8b808b8e09bac6577604896e01ab,1.00904809
0xa2df5770b8cb729529b45e50343daabc20d31c43,1.00904004
0x536ab55711dc74787c86367469c427190a1bbab8,1.009036
0x3e7d4b55a7311bb7281f474df90d68b05d20edc2,1.00903306
0x8bbea7d64993597e0030da3c29acb4d39ed34af5,1.00901945
0x34d72a1a8ba42157ff763cb8b3aacb5be7f10aa2,1.009
0x5de5fc77fa43dda4155ce70edb0be683c0cc03c3,1.00899951
0x49386ac6127212ef998d311975bf616ef713809d,1.008997
0xbe2bf7bae3090a951e38429456d46a8d295882f7,1.00897857
0x38d9f80c80bf678bac81fca15e5190f7e186b4a6,1.00897043
0xaf14010efa25358ce2771117e8c77ef9cba14fc3,1.00896528
0xa45f4ce32eda8a2ab426453b6b5babf04c1629f1,1.00896403
0x0b345bcaf8bceda1f13204d305598b312e457bd7,1.00896301
0xcb9fc89f4bf60b09c62dc69696bc0e1c33fcd140,1.00895004
0x3473fa51b427b887f61ce682a77468795bb900a0,1.00894685
0xe18c8a3aa429f126149f62e7e7cff849bb64a83a,1.00891546
0x3aebe36796cd7cee35cfb118197c5e2aa599f1c4,1.00889793
0xb2e6caf69b6287692956558ebf113242ed5a3e6b,1.00887437
0xcb3302a9a20df9518bf052490367732e31a8f79b,1.00884156
0x791ef4e98f6419706108cc0be20194bf4d2e5000,1.00883501
0x690cc828d763c18a9f141ca49c8ecd5f7450dc4c,1.00883101
0x84f4b3e5c8a0547ea9887ab4ec6ca0b8af60b782,1.00879542
0x244c134052018f9d144ac46d6cd1014993ee6776,1.00876025
0x3c241a157c1f43a03c6c5c88f6e5ccaf8ffefd13,1.00874601
0xdd69cba89dc7ccf7aa2b4c8fecd2a836555985ad,1.00871262
0x91cb5cc759e0671ce4b7cf67155438833b394582,1.008693
0x727e68ca5eb4848b4193e8f70311635f0ac777c2,1.00868059
0x49d9667311070708cabe6c9abe52325f16dcbf81,1.00865604
0x7187b589e542e48fbf619189e65a09a15bf2bc61,1.00864258
0x1dd1791ad353d5ed144ed4de072552eab1aada5e,1.0086
0xb167ed702e19620d2c2a99be25a6f12de33762f3,1.00859
0xca3a391aa10676324f5ee97d343dd666b07c6a3b,1.00856159
0xea09d9707293933d10003b841ab4551a311bdb60,1.00855257
0x510c0f3a93c6134e0f0616cd82164dd57c64ad60,1.00852574
0x7f0cacb19f74300cfa90b1b01245825e6efd1361,1.00847404
0x1d0befe435eaf1b246999c2251a076cc6a0874a0,1.008466
0xe538e8a6f2cd5f7af2a4a779487d39944d3ef649,1.00833538
0x94baf2bc56ae0b9e4261fcb1e542252276a06c28,1.00833197
0x3904c3b6e886220b830561ce2b78cdf54fcec6d3,1.00831066
0x3979bdf742ce46c9dcd570c70d2d6e88b87df0e9,1.00830044
0x8e15316ce2396bbaa42ff0632ef43d5b58b3a349,1.00829556
0xc55d7fac7b6648e217b162c6fe27e54180cbe0db,1.00829106
0xf187fa2b4e23418ead68c235ccd152ff4e32e20f,1.00828816
0x6b63d4991240990ae1f681637da38ae081e25646,1.00821612
0x580809c0dfe56287e933f99e347cd5385a645ee3,1.00819959
0x57901fe770400268abaf01d9b1a171dc154465a6,1.00816812
0xf9de5ac52311ab92734471609ed39817e4043a80,1.00812941
0xeea048359dcc800128c5c01520e38a94b8c22e43,1.00811324
0xbead614d0f4501f9ab8ecca5c1a34607565f2744,1.00810343
0xf7f213836916a20665d841e10b751612a59bd517,1.00799584
0xea3a70e696d14edcc36b5903fddbfab59fd2625c,1.00797729
0xfe885ca6c9aa7a3e10d21f46c3f9d7e9f8810d69,1.00793627
0x315763089a5ad385990c2eda2db39e6fde9a49c1,1.0079101
0x964fe202c416b13f098cd7447b939eb87d7b91a0,1.0079028
0x9aa750c38c87c98cbc42529a213d10b8cab963b9,1.00789422
0x78b3367b0f547cd16bac453f788956afce92447b,1.00788808
0xde6e5e0390194a59933166efc04b50c77f6dca89,1.0078572
0xe857eff813cc517849b5c77dc61f947f4a7f53cc,1.00785634
0x0fbe79c6bf176684fc66b67047fa757719eedc98,1.007856
0x104928c32e19fb1e2924e39c32d3f6320e07c9bc,1.00785356
0x4889e9901b790b27960eff1ae40b6261e6567310,1.007824
0x0c6aac4702fa1a806d84d20a5e6039d146b5bc84,1.00775502
0xcd24f4e8128137742746e4ecf557173c2065b03e,1.00774667
0xd19e68601e7e5e5f4004e34ae3183b5039327d86,1.00773457
0xb118338458a1be28a31434f590015f3b380a5c37,1.00771523
0x4bc5fe18dc327f5cfb5e9fe97b650f2285e4d78d,1.00769606
0x1a3720bb5862eabb21d9eb1fa61c31d5749f3744,1.00769202
0xbdab95775a936a41b726690d28ecd41ae38dafe2,1.00766767
0x490c321425b6df72384d1df73c0722065551693e,1.00764658
0x46234fccd57237f421070e23c509c8d7f5c97022,1.00761563
0x67e711248394f9db025ce8e05fe5b5da003a7d50,1.00760509
0x398d97971943fcc6b03fd795447f461fb8fdc117,1.00760375
0x73d03f6e050719c3f639336237a2e84a90a3101c,1.00754465
0x9cc3d803eb1648f478d2bac57f0ac079488408fe,1.00752856
0x52e755a831d08a7b4d7b6846b1015daa5f31883d,1.00752459
0x4f0934784ce1d954b747272966bde746c982c93b,1.00751317
0xd0a5965003d5658c4e3b45eea32a4d8636c3415d,1.00750565
0x29332d5f030711bceef172e05b8783097861f89e,1.00746174
0xc428e3e0c00d62a225e3a36c70ebb9449025fb4f,1.00743824
0x00e2a26304d5d078593ebf3976168f314e502489,1.00742843
0xe3d14a17350443fa244a8190ea87f4710878e4a1,1.00740529
0x4b4088d497402a7a50b1b83be9a78b60ec92a47c,1.0073991
0xe85a04cc499d97826254d76cbb97ffc150f0a44c,1.00739302
0xc3e2dea4f6a543b3e5ea3057884368d33292e8e0,1.00734662
0x0fbd992d4523b04418873c13920f70428cc611b3,1.00734
0xa1699e430ab6975582553cbb388b96f2b1531738,1.007312
0x19af57b9e2029e1409b6c62643c41d61b8ea5557,1.00730836
0x1bf65b556ef13a71e1f7dac2995961369711bbe5,1.00727842
0x159201fe66b770ea4ec0bd6c64ace639a1e71bae,1.0072
0x287997a433db400885ec3b269bc0b2a45441a480,1.00717493
0xb7a767a99135f34aa11076f3278a2a4a70c3e3d2,1.00717379
0xcc919290944ec6f4691232bed4e74539d22162b5,1.00716648
0xdc9642f38c165ed36597f4fc2aad5e8ab7cff1b3,1.00713193
0xfc98b6ec7f59ea13354bae6171a9120692fb8777,1.00708711
0xf5830ff9b625b60131d82530c51c9e294a9f7478,1.00698505
0xb1f87f5fb92f4005be79945e33bd2d5faa2c01fc,1.00692325
0x6fc9ee6969f23638e5d768d377393962adde36c4,1.00691797
0x9d771f0d89b6173a11a51d7bcc76b22df8539288,1.0068918
0xba8c837345fecc9c96393446d8cc6aaea58de403,1.00689106
0x4fa605c01add7303343bff592f5e1f97c9d77bfe,1.00688852
0x0fc760ed6a697fa1f79d83a708ab85ca6e33ce02,1.00687604
0x723522b254760b7ab01b12d24a9043fc1671fe08,1.00684513
0xf3ca35bf4332dbca1ee5f13b5f79e5309ad94b8e,1.00684357
0xd069391d85d6f47c1f916677a69159812d18350d,1.00682592
0x0cd14eb286e674af8a9baec551bd14c66aa0e67e,1.00679785
0xf944069b489f1ebff4c3c6a6014d58cbef7c7009,1.00679305
0xed782ce233f8252d292de35dd1c76fb95ecafab4,1.00678604
0xec18ae0e2257ab14997f9ff7b3ea689c44e7910b,1.00677751
0x6332a418e1d9526c90302fc0258f33d7542c5e8d,1.00676764
0x50bd04310e847c1ab0bd4adbdbacccd69b17815a,1.00668409
0x31c104ccee6b5e8b44ff8e44276dd31f433f3f65,1.00666883
0x88889388076d86200f112fa1de9b7c3786c91b3e,1.00664959
0x7adc130a723753c1a418fd6389607a3a77d91123,1.00664485
0x61efa3125d108619280a87249fdb28fd899a5cba,1.00663785
0xe322b9069f0a367ac889356796544d31ba9f274a,1.00661514
0x5056b7229c0fe02f3aa13227926a2528ce0dfda4,1.00661251
0xe25f75979e3594dbf5789303801947d1bde878f8,1.00661196
0x38d36945863d2e0fb5da06330d1c8a4d0db3af1b,1.00657153
0x8111aef88fe6023d84184989d6238e590f419667,1.00654613
0xc52f126df8719b3bb270977cc9eb4c3a11fdaf3b,1.00653092
0xcb05a961353ad348b45643179f6720877ed80800,1.00650356
0xade9e683cfa84d4c47d74de76afe8c4d7042eb2b,1.00649217
0x6b28231e3da637c4e65ab13bff14723beb35fde2,1.006465
0x65f0d2bae428b8443e9b40fd44195e09a5816cb9,1.00644079
0x380dfe62399bef55fcc2f991730bf58486e5b6ba,1.00641731
0x441cb57e183f2f0db6bf0c9ff9a303bc67d63e2a,1.00641722
0xded4e1440b73f060cd37c020d88213216dc9ce4f,1.00640405
0x62455e778d56b15da8706f2c6b067f0f24d4855d,1.0063983
0xe006b02ec9f5caa7c5cbcb3804e10bf4f45036c8,1.00638348
0x9e255e1544e5d9b5c7766076890b059a27cafcc1,1.00638148
0x3dd8175a259d3e3f30994f73a12ef2573acc4f1d,1.00637897
0x66b6e76b211b7ff93f54d77b4e66decfd50ab4a1,1.00635881
0x993459dccb08fb02269b4a0cf758b7e3919a022a,1.00635745
0x6683781f3d25fa76ee44e4aca5262ab3696f7c4b,1.00634352
0x080d8c6eda3358fef5958aee4b9e721d7852b7f9,1.0063177
0xc285a8a3c97a2d00ace0a86b8494cdd03edde6f0,1.00630662
0xbcfc487f0a17a681c7038e8e9b0bc2e6844ae9c6,1.0063
0xcc1d4e2418292b89d7b7daafb66572dc590fb9d7,1.00629221
0x0b03133b491e0d3a34a9971eee65fe7db69a1e37,1.00625158
0x59f951b9a0988165b337f49d0ae8eec171192615,1.00622694
0x41232807551d480e0fda7f1a5373ad594523309a,1.0062056
0x2ab3da753851e34ad23a4f155d1196ec8d09c9d4,1.00619599
0x1ab9fe32855d9f8231c65d36a707c2a456d88d3f,1.00619001
0xe6da039d963c99a591aa50adc10c8b3fa703cf3a,1.00609093
0x7565deddcb83a14b185eb9520914bb918cdfe983,1.00608901
0x507e42f3e1612ca996d87230c7686de89abfed6b,1.00608386
0x3c9554077128f0a1fc2f43ed8a092762b43954b3,1.00606441
0x7da318f3abc210635fb163f8631d135f385bfe57,1.00605609
0x4a50056f77566e5519792d9442f30a4aaf64c744,1.00604215
0x45045ff33db1ec933c21f29c84e5b02be6608526,1.00600166
0x3bb94fd3f3218c3d3553450c518a78fb8beb8857,1.006
0x49945c479264fcbbe89b63b5ddc18f103f776d4c,1.00594673
0x786001f3e50fed98a640391439bd955c1b8878c5,1.0059404
0xcafe9392d902f6f517b1573371923ebf7ffa7b3b,1.00588931
0x1ab063c37b9a240e492acfce65126e6385d972c1,1.00586504
0xa8e3028fdafe4eace545c9bb5d451d9c171aee1b,1.00585827
0x83d1f1b99e4479973e845a5b7e291d7d247d2a67,1.00581741
0xd099a13423b36464063395d2e3c4cc5bf25bbabb,1.00578
0x6c80c364c96dfa9dcd6089762f82929e309a5b0c,1.00577902
0xd9b15711ca39d243b6189aac666ced4779b63a25,1.00573822
0xdc9b0be34ad0842ce2a007a30d13ec6680823126,1.0056881
0xc6fb2e547a8aea00d493d46309c9ec6bdd05c55d,1.00561722
0x39315aa1077c27ab1e7ffe2d6cf0d8a845254b6c,1.00559601
0x6bf011ab11dea50a2ca119c5edab079505df538c,1.00553218
0x7d971e0642d57e3c9b1256675484ba261f9524b6,1.005525
0x8c681f81b61ca87d04d89cc80f00e2261bc41047,1.00551917
0x4384efa75e6d9f0112e438e9c6bff4dbe1b973ee,1.00546608
0xd69fae8b646914a65e598943656641fba64ecb6a,1.00545296
0x73ab450be9e1a2f421f262b8052af3cff5822cb3,1.00545002
0xaa4a08b4d35b83d70b8414084d07fc70790f4c51,1.00544308
0x3d7bc6034f5a6c2838ca2aa426a2b43d6beb8695,1.00544081
0xa13a2298e3b991da01cf7392e22b90ce08090d25,1.00537305
0xf11d19ff7b20a1594b4ab1d895687a77c45cff7a,1.0053696
0xb7b2da00ed980592fedf493bb65b12d73d79a78f,1.00535672
0x22da0df1f73132bd84e1f5705bf542b796d696a3,1.00535457
0x6d54248de3bf13d2c6400cb1a33eb9e199d51236,1.00534243
0xfe6ca789ba3fdd62e905a59e419b05a1f74b6c12,1.00532755
0x2586361fc7992b43a1a0d266b267aab19ae02988,1.00532074
0x107b9fb18a179a5b311c3be00ea088488d9b2ed0,1.00531711
0xb5f43c983e9ba0f28e323cd8b5e50a0c599649ea,1.0052122
0xadb6f19761e695c663998b0232b0c3d1b003e717,1.00515957
0x866c521883bc8cb7c59769e2a06ef38cc685915e,1.0051522
0x05f7bb35c6bb3a212bd5bc7890578f458eebcb7a,1.00513546
0xc32a65377e46c5297f0eff6be36eb6ad0abce94f,1.005109
0xfde08538af13608e87d7a1bf62d52cf18f52ab6e,1.00510616
0x85ed1f02990eebe097154ef7e76dd43dd59d4a44,1.00510566
0x90a2f913460186a971a92f7d2655b2cee138439b,1.00508571
0xc5118f581091d7cbfaed9570a82727452948ac41,1.00503787
0xb314586b83aa8262400aa97bab41a46049ee7f54,1.00500212
0xb01f6299d093b6e8e05dc8314d06c59d5912eec3,1.00489642
0xa57af5097f68ccabcd24870240499d688f7539b2,1.00488584
0xe4bf6aa1486e0296850a6951af6cd8c7ebec048c,1.00486527
0x5ade8338b556e606e28e6de9bf6cfc57f523ba31,1.00483384
0xc794a6ed2e57c0febb7d5c8b2f1f161d584b7e1f,1.0048
0xdc9352c781f75defe24e1507da89bc2467b61912,1.0047255
0x22d125cdba95a5606a0c2828d015964ab5395f5a,1.00470809
0x17cbd516166720b8c75fe75235ed0218d9cfdfbe,1.00470517
0x9a9ff34b08194e8cfe7249e7ec2e1004b949dd78,1.00462554
0x31d65012d68d53cd2c8df06cfd2851d4afb5825a,1.00460243
0x06ca6fe39474fcd569ca0023188a25f1756179a7,1.00458753
0xe97870ac755e48bd16c0d724b77519644ba62385,1.00457188
0x6d20e3ee697b8d40364bd7cbc6262ba5c48d11d2,1.00452313
0x0449a68a005a0bd1a85d047c8773e1c673957efb,1.00450644
0x107bc3a9566d551ac30dc2f481f13a1faf2e883e,1.00446635
0x0577b58a28681386e4f09d24267df3879564dd57,1.00443609
